22,5.312256,3.742672,1.767,1.3485,2.0461321,1.8833935,0.9765,SAR_3_1.tps,2,
23,5.641392,3.757054,2.53836,2.19222,2.42298,2.5751332,0.548055,SB_0_1.tps,3,
24,4.384524,3.075266,1.776381,1.368687,1.7766197,1.7591109,0.5831476,SC_0_1.tps,1,
25,5.262542,3.186906,2.353112,1.520152,2.0104868,2.0411769,1.1870137,SC_0_2.tps,2,
26,13.743524,10.920591,6.645877,4.285659,7.2219897,8.4072693,2.2989462,SJR_0_1.tps,3,
27,6.427513,5.485847,1.552775,0.683221,2.422329,3.0743377,1.055887,SYG1_1_1.tps,2,
28,5.745709,5.186843,2.162685,1.89684,1.6315646,2.0054904,0.9346301,SYG1_1_2.tps,2,
29,5.508063,4.146223,2.268315,1.897245,2.9330469,2.8947917,0.8404824,SYG1_1_3.tps,2,
30,5.623384,4.151317,2.364075,2.052855,2.9697423,2.8972469,0.9275785,SYG1_1_4.tps,2,
31,8.044926,7.415821,1.518168,0.803736,2.4949465,1.8230622,0.9015884,SYG1_1_5.tps,2,
32,6.933834,5.558019,1.521728,1.283152,2.2697784,1.6009749,0.8394543,SYG1_1_6.tps,2,
33,7.565432,4.928046,3.052192,2.578576,2.626476,2.3277757,0.8882492,SYG1_1.tps,2,
34,6.537463,4.84155,1.838149,1.715093,2.4930706,1.8394518,1.3659918,SYG1_2_1.tps,3,
35,4.76554,3.552725,2.282576,2.061904,1.7176024,2.050908,1.0830233,SYG1_2_10.tps,3,
36,4.624696,2.800963,2.124534,1.427526,1.904123,1.9687004,1.4744552,SYG1_2_11.tps,3,
37,6.125616,4.413768,1.819328,1.569344,1.7155194,1.7570516,0.6389989,SYG1_2_12.tps,3,
38,5.096574,3.941895,2.352222,2.006307,1.784444,1.8595868,0.7150563,SYG1_2_13.tps,3,
39,5.200596,4.646681,1.051652,0.91448,1.6428597,1.6621726,1.2254074,SYG1_2_14.tps,3,
40,5.684642,3.937675,2.168034,1.499388,1.8780493,2.0490906,0.918544,SYG1_2_15.tps,3,
41,5.093499,3.848143,1.5867,1.1352,1.6520061,1.9246199,1.1688745,SYG1_2_16.tps,3,
42,5.030688,3.822908,1.50588,1.05732,1.6820237,1.9049336,1.1267881,SYG1_2_17.tps,3,
43,6.957246,5.531992,2.00529,1.801578,2.164674,2.2397647,0.8545629,SYG1_2_18.tps,3,
44,7.331037,5.900982,2.106312,1.851408,2.300932,2.3711997,1.0017405,SYG1_2_19.tps,3,
45,6.49525,4.725547,2.478621,1.650033,2.1790365,2.1887206,0.8287111,SYG1_2_2.tps,3,
46,6.252722,5.507655,1.36642,0.726687,1.9192392,2.3411763,1.1188251,SYG1_2_20.tps,3,
47,5.687958,4.439021,1.470144,1.25736,2.0507174,1.9861515,0.6448,SYG1_2_21.tps,3,
48,5.838137,5.209226,1.6422,0.93534,1.7707344,2.1132711,1.5588764,SYG1_2_22.tps,3,
49,5.283493,3.794141,1.897393,1.299045,2.2518019,2.2045806,1.0239744,SYG1_2_23.tps,3,
50,6.373959,5.279428,1.5895,1.2427,2.2849722,2.4453157,1.0596492,SYG1_2_24.tps,3,
51,4.676545,3.272909,2.301713,1.615341,1.810689,2.0923938,1.4708596,SYG1_2_25.tps,3,
52,5.84324,4.055956,2.34173,1.670856,1.9747393,2.2057723,0.9182504,SYG1_2_26.tps,3,
53,4.524668,3.384055,1.310855,1.195012,1.9876314,1.9144968,0.9331597,SYG1_2_27.tps,3,
54,4.415259,3.548126,1.486897,0.947978,1.6886295,1.8092649,0.6176888,SYG1_2_28.tps,3,
55,6.277717,4.858183,1.58225,1.284787,1.481324,1.5334999,0.9261989,SYG1_2_29.tps,3,
56,5.355327,4.219827,1.342348,0.94878,1.356404,1.7071676,0.8715003,SYG1_2_3.tps,3,
57,6.618742,5.215241,1.935953,1.334899,2.2226778,2.5248966,0.9226539,SYG1_2_30.tps,3,
58,9.66835,7.101664,3.240251,2.493169,2.4064401,2.7648689,1.1710708,SYG1_2_31.tps,3,
59,4.479299,3.642119,1.380121,0.965238,1.8545823,1.5241776,0.983084,SYG1_2_32.tps,3,
60,5.115147,3.749326,1.75559,1.099152,1.6793294,1.8234564,1.0470851,SYG1_2_33.tps,3,
61,9.173267,6.479312,2.849925,2.481627,2.4731068,2.692083,0.8946099,SYG1_2_34.tps,3,
62,7.296029,5.361206,2.6656,2.49424,2.51474,3.184593,0.7428041,SYG1_2_35.tps,3,
63,5.503128,4.848456,1.691788,1.495828,2.3450699,2.3844037,1.214952,SYG1_2_4.tps,3,
64,6.257077,5.008386,1.71696,1.4112,1.8228095,1.6457804,0.9878575,SYG1_2_5.tps,3,
65,6.03593,5.287519,1.531462,1.035989,2.4790024,1.8987641,1.126075,SYG1_2_6.tps,3,
66,8.861527,6.959011,3.143504,1.559376,2.1783166,2.9926386,0.8677332,SYG1_2_7.tps,3,
67,7.894064,6.136899,2.22768,1.905904,2.1539929,2.4112565,0.9928607,SYG1_2_8.tps,3,
68,6.496194,4.791102,2.297193,1.80172,2.2976346,2.3161039,0.990946,SYG1_2_9.tps,3,
69,7.480489,6.231916,3.521947,1.97032,2.536787,3.4035282,1.3801033,SYG6_3_1.tps,2,
70,7.301545,5.388333,2.351345,1.683068,2.0549293,2.4223125,0.668277,SYG6_3_10.tps,2,
71,8.740608,6.688909,2.747361,2.252341,2.1287299,2.6846564,0.6701079,SYG6_3_11.tps,2,
72,7.253392,4.982781,2.772224,2.301936,2.6485797,2.6219601,1.11384,SYG6_3_2.tps,2,
73,7.81732,6.298291,1.658317,1.386056,2.252477,1.7106863,0.618775,SYG6_3_3.tps,2,
74,7.228262,6.084966,1.262352,0.940576,1.8570599,1.4869752,0.792064,SYG6_3_4.tps,2,
75,7.109209,5.732526,2.968636,1.445257,2.3488624,2.6544242,1.0944053,SYG6_3_5.tps,2,
76,8.108917,6.403412,2.182455,1.706283,2.6612908,2.3035496,1.4703404,SYG6_3_6.tps,2,
77,4.573726,2.600033,2.248022,1.860432,1.8220853,1.8220853,0.7761484,SYG6_3_7.tps,2,
78,6.163169,4.719057,1.976709,1.240288,1.7845984,1.8624496,0.9334403,SYG6_3_8.tps,2,
79,4.492185,3.929661,1.718684,0.664037,1.132769,1.6581383,0.507793,SYG6_3_9.tps,2,
80,5.000047,3.462505,2.135321,1.874916,1.8235789,1.9831854,0.624972,SYG6_4_1.tps,2,
81,5.260303,3.457989,2.395312,1.666304,1.874592,1.9711849,0.729008,SYG6_4_10.tps,2,
82,5.78943,3.423509,3.229022,2.812374,2.6061324,2.8296811,0.729134,SYG6_4_11.tps,2,
83,6.848585,5.132573,2.091738,1.53054,2.1451841,2.0717329,1.02036,SYG6_4_12.tps,2,
84,6.981963,4.053629,3.176941,2.708212,2.396292,2.656131,0.9909086,SYG6_4_13.tps,2,
85,6.203107,4.843813,3.437346,1.354106,1.8235789,2.9608403,1.145782,SYG6_4_14.tps,2,
86,8.502134,3.942019,4.895614,3.020698,2.291564,2.4047665,0.781215,SYG6_4_15.tps,2,
87,4.796777,2.982699,2.448864,1.683594,2.3473825,2.412995,0.663234,SYG6_4_16.tps,2,
88,4.854066,3.675028,1.73908,1.565172,1.956948,2.0981876,1.3484881,SYG6_4_17.tps,2,
89,5.278652,3.692475,3.04339,2.304281,1.956948,2.5809377,1.130402,SYG6_4_18.tps,2,
90,7.239892,5.690903,1.842036,1.447314,2.9826665,3.1605159,0.9658723,SYG6_4_19.tps,2,
91,8.092517,6.050619,2.371008,1.597853,2.8349008,3.3539038,0.672047,SYG6_4_2.tps,2,
92,8.306952,6.570208,2.043419,1.217356,2.391235,2.4362643,0.7403866,SYG6_4_20.tps,2,
93,7.522024,5.996832,1.956465,1.434741,1.956465,2.072809,0.565201,SYG6_4_21.tps,2,
94,6.479487,4.764109,2.397846,1.78563,1.990356,2.277598,1.326468,SYG6_4_22.tps,2,
95,6.802835,5.212937,1.891806,1.621548,2.3426691,2.3940683,0.675645,SYG6_4_23.tps,2,
96,7.945973,6.336991,1.756677,1.531462,2.342236,1.8039707,0.630602,SYG6_4_24.tps,2,
97,7.188449,6.035622,1.33923,0.937461,1.8308253,1.5681641,0.714256,SYG6_4_25.tps,2,
98,5.504718,3.947241,2.323092,1.313052,2.27259,2.5477245,1.0113018,SYG6_4_26.tps,2,
99,5.731799,4.317554,1.756677,1.35129,1.936849,2.1213292,0.810774,SYG6_4_27.tps,2,
100,8.016446,6.210805,2.301498,1.98405,2.3018401,2.2114816,0.8738834,SYG6_4_28.tps,2,
101,9.246439,7.397713,4.007781,1.626921,2.5002179,3.2721791,0.753939,SYG6_4_29.tps,2,
102,7.488497,5.857652,2.992044,2.244033,2.834568,3.1539459,0.7490463,SYG6_4_3.tps,2,
103,7.552015,5.904074,3.055437,2.182455,2.858134,3.195491,0.79362,SYG6_4_30.tps,2,
104,5.476122,3.953192,1.825326,1.150749,2.261817,2.5011624,0.595215,SYG6_4_31.tps,2,
105,7.738711,6.179289,1.904688,1.547559,2.023731,2.3532539,0.992025,SYG6_4_32.tps,2,
106,5.121309,3.714998,1.825326,1.19043,1.626921,1.7745883,0.6757431,SYG6_4_33.tps,2,
107,5.278915,3.28802,2.618946,1.269792,2.4208662,2.3891126,0.634896,SYG6_4_34.tps,2,
108,1.50066,1.114436,0.5952,0.404736,0.5795454,0.5625051,0.1272238,SYG6_4_35.tps,2,
109,6.812663,5.233832,1.865007,1.547559,2.063412,2.0668431,0.833301,SYG6_4_36.tps,2,
110,6.733135,4.944377,2.204664,2.086557,3.346365,3.1910754,0.748011,SYG6_4_37.tps,2,
111,7.539808,5.499792,2.261817,1.785645,2.5011624,2.539894,0.714258,SYG6_4_38.tps,2,
112,7.369158,5.211599,2.716461,2.283402,1.929081,2.2823836,0.8670123,SYG6_4_39.tps,2,
113,6.241109,5.006267,2.04072,1.479522,2.244792,2.1979227,1.0216347,SYG6_4_4.tps,2,
114,7.422999,5.114541,2.539584,2.341179,2.1431414,2.2277975,1.0324688,SYG6_4_40.tps,2,
115,5.433493,4.202168,1.889712,1.535391,1.7326833,2.0338957,0.78738,SYG6_4_41.tps,2,
116,7.00007,5.387417,2.38086,1.150749,2.142774,2.3425237,0.955645,SYG6_4_42.tps,2,
117,5.326613,3.32056,2.519616,1.023594,2.047188,2.0626501,0.984225,SYG6_4_43.tps,2,
118,7.787592,5.979336,2.103093,1.547559,2.341179,2.5804857,0.952344,SYG6_4_44.tps,2,
119,7.618752,5.845511,2.063412,1.666602,1.98405,2.112431,0.515853,SYG6_4_45.tps,2,
120,5.322582,3.333676,2.539584,1.428516,2.0637935,2.1269164,0.714258,SYG6_4_46.tps,2,
121,6.805031,4.987351,2.222136,0.912663,2.182455,2.31378,0.9928183,SYG6_4_47.tps,2,
122,5.792062,4.246198,1.732236,1.338546,2.0093623,1.96845,1.062963,SYG6_4_48.tps,2,
123,4.716062,3.873674,1.122396,0.714252,1.633373,1.7972534,1.0216347,SYG6_4_49.tps,2,
124,8.113964,5.732772,3.730014,2.38086,3.0577551,3.0869676,1.349154,SYG6_4_5.tps,2,
125,6.794843,4.752783,2.658627,2.261817,2.4218417,2.3575991,0.992025,SYG6_4_50.tps,2,
126,5.259492,3.603113,1.944369,1.706283,1.785645,2.0299459,1.1534824,SYG6_4_51.tps,2,
127,6.810951,5.150121,1.96845,1.692867,2.047188,2.1742241,0.8276858,SYG6_4_52.tps,2,
128,7.818447,5.666404,2.812392,1.796806,3.0470084,3.3144358,0.9382774,SYG6_4_53.tps,2,
129,5.736224,4.309091,1.907128,1.649408,2.1139325,1.962737,1.1351389,SYG6_4_54.tps,2,
130,8.304345,5.12675,4.175064,3.762712,2.427498,2.8198855,1.4956644,SYG6_4_55.tps,2,
131,6.627353,5.099792,2.107126,1.624987,3.0178858,2.5144787,0.62525,SYG6_4_56.tps,2,
132,4.148937,2.771364,1.803456,1.482048,1.8035444,1.8213995,0.553536,SYG6_4_6.tps,2,
133,5.438615,3.464151,2.519841,1.293641,1.8398006,2.1162699,0.5887037,SYG6_4_7.tps,2,
134,4.637459,3.105993,1.805582,1.133033,2.0843312,2.1936593,0.8187725,SYG6_4_8.tps,2,
135,4.943478,4.000882,1.389869,0.672923,1.4473447,1.6305377,0.6537233,SYG6_4_9.tps,2,
136,5.361634,4.146832,1.574925,0.740025,1.7838294,1.9008703,0.84755,WP_1_1.tps,3,
137,4.81764,3.854714,1.455846,1.184659,1.7984546,1.573141,0.7566036,WP_1_2.tps,3,
138,6.874299,4.988949,2.082252,1.483248,2.4819568,2.012206,0.6424236,WP_1_3.tps,3,
,,,,,,,,WP_2_1.tps,3,
,,,,,,,,WP_2_2.tps,3,
,,,,,,,,YH_2_1.tps,2,
,,,,,,,,YH_3_1.tps,1,
,,,,,,,,YS_0_1.tps,3,
,,,,,,,,YS_0_10.tps,3,
,,,,,,,,YS_0_11.tps,3,
,,,,,,,,YS_0_2.tps,3,
,,,,,,,,YS_0_3.tps,3,
,,,,,,,,YS_0_4.tps,3,
,,,,,,,,YS_0_5.tps,3,
,,,,,,,,YS_0_6.tps,3,
,,,,,,,,YS_0_7.tps,3,
,,,,,,,,YS_0_8.tps,3,
,,,,,,,,YS_0_9.tps,3,
